id,director
69266,[b'Edward Zwick']
84797,[b'\xc3\x81lex de la Iglesia']
75000,[b'G\xc3\xb6ran Olsson']
130090,[b'Peter Godfrey']
14205,[b'Rosser Goodman']
29268,[b'Yoshitaro Nomura']
63217,[b'Kris Booth']
54146,[b'Hiroshi Teshigahara']
288094,[b'Mark Rappaport']
84028,[b'Pere Portabella']
78480,[b'Philippe Falardeau']
108222,[b'Walter Lang']
125695,[b'Jason Rosette']
144611,[b'Dziga Vertov']
92670,[b'Masahiro Shinoda']
84200,[b'Jamie Travis']
37621,[b'Louis Mouchet']
99254,[b'Polaris Banks']
73700,[b'David M. Rosenthal']
91181,[b'George Archainbaud']
72545,[b'Brad Peyton']
124847,[b'Coky Giedroyc']
86099,[b'Birgit M\xc3\xb6ller']
253105,[b'Mikko Niskanen']
112485,[b'Lloyd Ingraham']
51999,[b'David Mackenzie']
47763,[b'Jon Knautz']
16702,[b'Alon Gur Arye']
126016,[b'Bestor Cram']
83716,[b'Gregory W. Friedle']
84001,[b'Robert Gardner']
278458,"[b'Gast\xc3\xb3n Duprat', b'Mariano Cohn']"
79940,"[b'Tim Heidecker', b'Eric Wareheim']"
43459,[b'Emilio Fern\xc3\xa1ndez']
189076,[b'Markku P\xc3\xb6l\xc3\xb6nen']
64029,[b'Olli Saarela']
29483,[b'Rachel Ward']
88491,[b'Sergei Loban']
404471,[]
79362,[b'Marcus H. Rosenm\xc3\xbcller']
53174,[b'Til Schweiger']
84259,[b'Howard Zieff']
71184,[b'John Kent Harrison']
37464,[b'Joseph V. Mascelli']
85988,[b'Ville Jankeri']
84917,[b'Ian Cheney']
75469,[]
83732,"[b""Alma Har'el""]"
215478,[b'Vladimir Bychkov']
30596,[b'Teddy Chan']
75948,[b'Ching Siu-Tung']
81870,[b'Tsui Hark']
29564,[b'P.J. Pesce']
71771,[b'Ian Palmer']
16564,[b'Martin Koolhoven']
110603,[b'Allan Dwan']
98079,[b'Howard W. Koch']
96771,[b'Michael Curtiz']
115656,[]
14933,[b'John Hay']
73921,[b'Juana Mac\xc3\xadas']
81111,[b'Lowell Sherman']
106199,[b'Arturo Ripstein']
147621,[b'Benjamin Christensen']
247500,[b'Edouard Niermans']
29750,[b'Adam Dubin']
31400,"[b'Du\xc5\xa1an Kova\xc4\x8devi\xc4\x87', b""Bo\xc5\xbeidar 'Bota' Nikoli\xc4\x87""]"
81716,"[b'David Weissman', b'Bill Weber']"
140632,[b'Thomas J. Schmidt']
51578,[b'Old\xc5\x99ich Lipsk\xc3\xbd']
82762,[b'Betsy Blankenbaker']
70954,[b'Daniel Nettheim']
74471,"[b'Jonathan Ford', b'Howard J. Ford']"
108155,[b'William Wyler']
35671,[b'Jack Smight']
71676,"[b'Brian Taylor', b'Mark Neveldine']"
77459,[b'Bibo Bergeron']
158920,[b'Bill Kalmenson']
163937,[b'Yvonne Rainer']
178595,[b'Stathis Athanasiou']
21634,[b'Russell Mulcahy']
70374,[b'Stephen Surjik']
44053,[]
27902,[b'Randal Kleiser']
55802,[b'Alexander Nanau']
186755,[b'Gerardo Herrero']
53798,[b'Jack Hively']
54507,[b'Matt Lang']
59017,[b'Matt Lang']
105983,[b'JP Siili']
51875,[b'Tim Cox']
73936,[b'Carl Tibbetts']
46504,[b'Damien Chazelle']
147886,[b'Robert Siodmak']
80030,[b'Richard Thorpe']
26397,[b'Ken Burns']
83860,"[b'Andrew Erwin', b'Jon Erwin ']"
79890,[b'Cyril Tuschi']
81675,[b'Dan Chisu']
98096,[]
59045,"[b'Jean-Luc Godard', b'Roberto Rossellini', b'Pier Paolo Pasolini', b'Ugo Gregoretti']"
43026,[b'Jacques Rivette']
168210,[b'Mick Garris']
62116,[b'Ren\xc3\xa9 F\xc3\xa9ret']
70876,[b'Matt Russell']
57243,[b'Philippe Le Guay']
29694,[b'Robert Stevenson']
52454,[b'Christopher Ray']
71672,"[b""Declan O'Brien""]"
144454,[b'Joseph-Louis Mundwiller']
77495,[b'Jaume Balaguer\xc3\xb3']
55198,[b'Yasujir\xc5\x8d Ozu']
71254,[b'Jonah Loop']
202941,[b'Burt Kennedy']
27709,[b'John Sturges']
53033,[b'Benjamin Ross']
32708,[b'\xc5\xa0ar\xc5\xabnas Bartas']
276220,[b'Mansour Sora Wade']
36427,[b'John Shepphird']
45569,[b'Patrick Hughes']
17790,[b'Danny Bilson']
15086,[b'Jean-Philippe Toussaint']
48458,[b'Richard Stanley']
85883,[b'Bernard \xc3\x89mond']
25831,[b'George Scribner']
116231,[b'Sylvie Testud']
52264,"[b'Alain Gagnol', b'Jean-Loup Felicioli']"
77076,[b'Mario Bava']
79707,[b'Makoto Shinkai']
79548,[b'Heitor Dhalia']
184507,[b'Wesley Ruggles']
72213,[b'Alex Kendrick']
17345,[b'Alex Kendrick']
57214,[b'Nima Nourizadeh']
73723,"[b'Kyle Balda', b'Chris Renaud']"
25228,[b'Johan Kling']
73937,[b'David Frankel']
214349,[b'Mika Kaurism\xc3\xa4ki']
399229,[]
18705,[b'Norman Foster']
75674,"[b'Mike McCoy', b'Scott Waugh']"
38674,[b'Mike Clattenburg']
46813,[b'G.W. Pabst']
82620,"[b'T.J. Martin', b'Daniel Lindsay']"
59962,[b'McG']
53418,[b'Charlie Chaplin']
53420,[b'Charlie Chaplin']
53410,[b'Charlie Chaplin']
53403,[b'Charlie Chaplin']
77669,[b'Terence Fisher']
26642,"[b""Bo\xc5\xbeidar 'Bota' Nikoli\xc4\x87""]"
49529,[b'Andrew Stanton']
123320,[b'Katja Gauriloff']
53424,[b'Charlie Chaplin']
44246,[b'Feo Aladag']
59974,"[b'Mich\xc3\xa8le Hozer', b'Peter Raymont']"
85963,[b'Angela Ismailos']
196784,[b'Andrew V. McLaglen']
119364,[b'Robert Hartford-Davis']
74406,"[b""Matt O'Casey""]"
53414,[b'Charlie Chaplin']
53419,[b'Charlie Chaplin']
47650,[b'Charlie Chaplin']
68450,[b'Curt Morgan']
79108,[b'Ken Scott']
64288,[b'Lee Fulkerson']
167112,[b'Vsevolod Pudovkin']
288098,[b'Nenad \xc4\x90uri\xc4\x87']
46101,[b'K\xc5\x8dji Wakamatsu']
74387,[b'Michael Dowse']
267197,[b'Ivica Mati\xc4\x87']
178543,[b'Edwin']
288291,"[b'Ra\xc3\xbal Ruiz', b'Saul Landau', b'Nina Serrano']"
80184,[b'Andr\xc3\xa9s Baiz']
52349,[b'\xc3\x89ric Besnard']
3051,[b'J. Lee Thompson']
48373,[]
47682,[b'Lyndall Hobbs']
20683,[b'Yasuhiro Yoshiura']
77949,[b'Nick Murphy ']
41411,[b'Roselyne Bosch']
45595,[b'Julian Schnabel']
28524,[b'Mark Atkins']
92117,[b'Pablo Croce']
37928,[b'Atsuya Uki']
91010,[b'Jay Roach']
216672,"[b'Diane Doniol-Valcroze', b'Arthur Flam']"
63493,[b'Matthew Chapman']
42507,[b'Lee Jung-ho']
64688,"[b'Phil Lord', b'Christopher Miller']"
82532,"[b'Jay Duplass', b'Mark Duplass']"
14346,[b'Brant Sersen']
61020,[b'John English']
261035,[b'James W. Horne']
293097,[b'Juha Rosma']
37942,[b'Irving Lerner']
25435,[b'William Phillips']
144326,[b'Leo McCarey']
170936,"[b'William Witney', b'Alan James']"
64786,[b'Saratswadee Wongsomphet']
79374,[b'Ahn Sang-Hoon']
81796,"[b'Stephen St. Leger', b'James Mather']"
59421,[b'Jang Cheol-Soo']
70585,[b'Gil Cates Jr.']
54358,[b'Jon Foy']
81390,[b'Julian Gilbey']
28063,"[b'Mario Bava', b'Riccardo Freda']"
67748,[b'Justin Kurzel']
61984,[b'Takashi Yamazaki']
52826,[b'Tom Schiller']
113038,[b'Tariq Tapa']
45273,[b'Charlie Picerni']
95675,[b'D.R. Hood']
36944,[]
114412,[b'Frederick Wiseman']
213938,[b'Amir Naderi']
273807,[]
79754,[b'Eduardo Chapero-Jackson']
64108,[b'Sean Tretta']
99698,[b'Faouzi Bensa\xc3\xafdi']
145504,[b'Jorge Sanjin\xc3\xa9s']
229670,[b'J\xc3\xb6rn Donner']
42147,[b'Ettore Scola']
55245,[b'Lynn Hershman Leeson']
80304,[b'Matt Piedmont']
56591,[b'Alex Stapleton']
83195,[b'Chen Yu-Hsun']
40056,"[b""John L'Ecuyer""]"
48038,[b'Mark Rosman']
79221,[b'Mitja Okorn']
214857,[b'Peter Winther']
80767,[b'David Gelb']
82533,[b'Whit Stillman']
74237,[b'Jeroen Berkvens']
64992,[b'Sun Chung']
61895,"[b'Ron Davis', b'Stewart Halpern-Fingerhut']"
67696,[b'Sidney Poitier']
33569,[b'Baltasar Korm\xc3\xa1kur']
81025,[b'Lasse Hallstr\xc3\xb6m']
77553,[b'Richard Quine']
35435,[b'Kenji Kamiyama']
44734,[b'Kenji Kamiyama']
89191,"[b'Daniel Junge', b'Sharmeen Obaid-Chinoy']"
158068,[b'Seiji Maruyama']
94204,[b'Chris Fisher']
57165,[b'Jonathan Liebesman']
44032,[b'Artie Mandelberg']
362758,[b'Wilho Ilmari']
96398,[b'Tigmanshu Dhulia']
42998,[b'Riccardo Freda']
74308,[b'Tony Kaye']
100656,[b'Terence Fisher']
26881,"[b'Bill Bixby', b'Nicholas Corea']"
75576,[b'Matthew Leutwyler']
86820,[b'Abel Ferrara']
10679,[b'Timo Vuorensola']
28533,[b'Riccardo Freda']
74777,[b'Mike Flanagan']
70845,[b'Liz Garbus']
71552,"[b'Jon Hurwitz', b'Hayden Schlossberg']"
66895,[b'Israel Luna']
94329,[b'Gareth Evans']
22970,[b'Drew Goddard']
81342,"[b'St\xc3\xa9phane Foenkinos', b'David Foenkinos']"
74306,[b'Bobcat Goldthwait']
87098,"[b'Amanda Pope', b'Tchavdar Georgiev']"
80432,"[b'Jsu Garcia', b'John-Roger']"
2929,[b'J. Searle Dawley']
72958,[b'Tareque Masud']
178535,[b'Tewfik Saleh']
51991,[b'Jean-Pierre Am\xc3\xa9ris']
251797,[]
28136,[b'Clay Westervelt']
43309,[b'John Gilling']
28912,[b'Antonio Margheriti']
37586,[b'Semih Kaplano\xc4\x9flu']
256044,[b'Amir Muhammad']
73889,[b'Florian Cossen']
36228,[b'Nacho Cerd\xc3\xa0']
37084,[b'Joseph Losey']
85052,[b'Sajid Khan']
85050,[b'Sriram Raghavan']
39172,[b'Alberto Rodr\xc3\xadguez']
258227,"[b'Mircea Veroiu', b'Dan Pi\xc8\x9ba']"
72551,[b'Joseph Cedar']
85033,[b'Jean-Marc Vall\xc3\xa9e']
91070,[b'Kat Coiro']
14686,[b'Jack Messitt']
75132,[b'Dick Bartlett']
56180,[b'Gustavo Hern\xc3\xa1ndez']
92182,"[b'Chris Kentis', b'Laura Lau']"
75778,[b'Declan Lowney']
274325,[b'Sheldon Larry']
42960,[b'Mika Kaurism\xc3\xa4ki']
76489,"[b'Bobby Farrelly', b'Peter Farrelly']"
70436,[b'James McTeigue']
76346,[b'Stevie Wermers']
54271,[b'Tony Krantz']
62764,[b'Tarsem Singh']
44833,[b'Peter Berg']
50365,[b'Romain Gavras']
206953,[b'Emma Cooper']
45993,[b'Kenji Mizoguchi']
206997,[b'Julian Jarrold']
73872,[b'Emanuele Crialese']
28715,[b'Jim Clark']
82327,[b'Mia Hansen-L\xc3\xb8ve']
74534,[b'John Madden']
41120,"[b'Sam Dunn', b'Scot McFadyen']"
58287,[b'Leonard Retel Helmrich']
111037,[b'Vincent Sherman']
77881,[b'Yoav Potash']
91292,"[b'Tom Kingsley', b'Will Sharpe']"
109979,[b'Edoardo Leo']
73211,[b'Marius Holst']
40720,[b'Joel Schumacher']
60405,[b'Michael Lembeck']
86455,[b'Ken Mills']
91356,[b'Morgan Spurlock']
63310,[b'Micha\xc3\xabl R. Roskam']
86727,[b'Pierre Schoendoerffer']
84404,[b'Lee Hirsch']
74447,[b'Oren Kaplan']
18591,[b'Jim McBride']
86416,[b'William Castle']
84660,[b'Shin Sang-ok']
255772,[b'Melis Ubukeyev']
75802,[b'Tanya Wexler']
39509,[b'Tony Elwood']
88609,"[b'Humphrey Jennings', b'Stewart McAllister']"
84820,[b'Jean Rouch']
31967,"[b'Victor Cook', b'Kim Sang-jin', b'Mike Disa', b'Jong-Sik Nam', b'Lee Seung-Gyu', b'Shuk\xc5\x8d Murase', b'Shuko Murase']"
45347,[b'Philip Gelatt']
121942,[b'Jerzy Skolimowski']
53191,[]
54081,[b'Priyadarshan']
37434,[b'Farhad Mann']
86975,[b'Robert M. Young']
48646,"[b'Nicholas Ray', b'Chester Erskine']"
138719,[b'Georgios Papaioannou']
56325,[b'Michael Grecco']
319656,[b'Jon Stone']
37467,[b'Spencer Gordon Bennet']
37329,[b'Samuel Fuller']
72207,[b'Nicholas Stoller']
194498,[b'Richard Stanley']
19757,[b'Jind\xc5\x99ich Pol\xc3\xa1k']
85621,[b'Ji\xc5\x99\xc3\xad Vejd\xc4\x9blek']
61410,[b'Donovan Marsh']
111304,[b'Koreyoshi Kurahara']
74402,[b'Henri-Georges Clouzot']
68752,[b'Leo Penn']
28891,[b'Nathan Hope']
25154,[b'Todd Louiso']
73336,[b'Tim Matheson']
23281,[b'Frank McDonald']
328918,[b'Richard Bartlett']
31223,"[b'Benjamin Turner', b'Gabe Turner']"
83330,[b'Todd Rohal']
70386,[b'Paul Campion']
67660,[b'Tim Story']
77877,[b'Scott Hicks']
48008,[b'Alex Chapple']
145878,[b'Byron Haskin']
304375,[b'William A. Wellman']
84569,[b'Brian Iglesias']
242621,[b'Henry Hathaway']
17347,[b'Ben Sombogaart']
43373,[b'Harry L. Fraser']
284694,[b'Rick Hauser']
79042,"[b'Marshall Curry', b'Sam Cullman']"
73563,[b'Peter Skillman Odiorne']
72387,[b'Boaz Yakin']
106373,[b'Edward Yang']
28238,[b'Gregory Doran']
89287,"[b'Dominique Abel', b'Fiona Gordon', b'Bruno Romy']"
105583,[b'Jonas Mekas']
253808,[b'Mike de Leon']
106605,[b'Lloyd Bacon']
91352,"[b'Chris Dapkins', b'Carlo Mirabella-Davis', b'Nick August-Perna']"
159900,[b'James H. White']
162284,[b'W.S. Van Dyke']
61361,[b'Thierry Binisti']
57119,[b'Salim Akil']
148371,[b'Yoshishige Yoshida']
15135,[b'John Gulager']
66125,[b'Kriv Stenders']
88478,[b'Rob Sitch']
131476,[b'Nikos Nikolaidis']
25799,[b'Shonali Bose']
62213,[b'Tim Burton']
13486,[b'Russell Mulcahy']
84177,[b'Fredrik Gertten']
58390,[b'Mani Maserrat Agah']
140781,[b'David Barker']
89326,[b'Aimee Lagos']
92000,[b'George Gallo']
40161,[b'Sheree Folkson']
135686,[b'Scott Saunders']
77957,[b'Gaby Dellal']
63946,[b'Djo Munga']
82624,[b'Joshua Marston']
59835,[b'Gerardo Olivares']
92493,[b'Nathan Morlando']
50037,[b'Panos Cosmatos']
47479,"[b'Paul Crowder', b'Jon Small']"
23683,[]
79934,[b'Selton Mello']
73963,[b'Fred Andrews']
73881,[b'Jean-Julien Chervier']
159907,[b'James H. White']
200157,"[b'Jasper James', b'Nigel Paterson']"
26815,[b'Shimit Amin']
103243,[b'Shoojit Sircar']
84496,[b'Richard A. Colla']
111188,[b'Mariano Llin\xc3\xa1s']
258253,[b'Irakli Kvirikadze']
51823,[b'R. Ellis Frazier']
61979,[b'Fernando Gonz\xc3\xa1lez Molina']
76493,[b'Larry Charles']
80169,[b'Steve Gagne']
73517,[b'K\xc3\xb4tar\xc3\xb4 Terauchi']
73600,[b'James Ivory']
37497,"[b'Allison Anders', b'Kurt Voss', b'Dean Lent']"
93084,[b'Guy Maddin']
28500,"[b'Tim Haines', b'Chloe Leland']"
231763,[]
86850,[b'Jon Shenk']
14400,[b'J\xc3\xa9r\xc3\xb4me Salle']
48620,[b'Tim Chambers']
76011,[b'Henry Koster']
22683,[b'Thomas Carter']
132122,[b'Raffaello Matarazzo']
110573,[b'Jean Gr\xc3\xa9millon']
362151,[b'Mikko Niskanen']
288165,[b'Sidney Sokhona']
97038,[b'V\xc3\xadctor Gaviria']
167408,[b'Joseph Losey']
41154,[b'Barry Sonnenfeld']
58595,[b'Rupert Sanders']
199196,[b'Matti Kassila']
140036,[b'Risto Jarva']
122341,[b'Sharon Lockhart']
109016,[b'Robert Stevenson']
118131,[b'Tod Browning']
86812,[b'Zal Batmanglij']
31559,[b'Andrew L. Stone']
27646,[b'Adam Gierasch']
39401,[b'Rich Christiano']
25121,[b'Chakri Toleti']
77561,[b'Kike Ma\xc3\xadllo']
93856,[b'Bradley Parker']
78206,"[b'Vincent Paronnaud', b'Marjane Satrapi']"
80742,[b'Javier Balaguer']
161460,[b'Peter Collinson']
63773,[b'Gordon Parks']
72197,"[b'Peter Lord', b'Jeff Newitt']"
85546,[b'C\xc3\xa9dric Kahn']
111839,[b'Philip Kaufman']
26864,[b'Luc\xc3\xada Puenzo']
94363,[b'Derick Martini']
70981,[b'Ridley Scott']
111440,[b'Nicholas McCarthy']
44997,[b'Cindy Kleine']
35691,"[b'David Nixon', b'Patrick Doughtie']"
92591,[b'Richard Linklater']
79990,[b'Rohit Dhawan']
101288,[b'Philip Dunne']
77084,[b'Lee Davis']
36334,[b'Richard Brooks']
12645,[b'Baltasar Korm\xc3\xa1kur']
169747,[b'Dag Yngvesson']
169022,[b'Kim Jho Gwang-soo']
86555,[b'Sarah Polley']
50077,[b'Kaspar Heidelbach']
48392,"[b'Johannes Stj\xc3\xa4rne Nilsson', b'Ola Simonsson']"
155953,[b'Lois Weber']
106020,[b'Robert Lynn']
104396,[b'William K.L. Dickson ']
50647,[b'David Wain']
85293,[b'Vincent Sherman']
43598,"[b'William Keighley', b'Howard Bretherton']"
83666,[b'Wes Anderson']
45054,[b'Roland Joff\xc3\xa9']
72477,[b'Ami Canaan Mann']
82825,[b'Sujoy Ghosh']
103269,[b'Michael Chang']
79382,[b'Hirokazu Koreeda']
61296,[b'Alain Resnais']
80151,[b'Cyril Frankel']
80389,[b'Adrian Grunberg']
109554,[b'Osamu Fukutani']
26583,[b'Keoni Waxman']
50601,[b'Renny Harlin']
45244,[b'Oliver Schmitz']
49830,[b'John Lechago']
13640,"[b'Lauren Montgomery', b'Bruce Timm']"
44473,[b'Ren\xc3\xa9 Clair']
37000,[b'Philippe Grandrieux']
54484,[]
60592,[b'Lena Koppel']
109379,[b'Vulo Radev']
169652,[b'Carmelo Bene']
110650,[b'Peter Tscherkassky']
64836,[b'Philip Rosenthal']
25564,[b'Lewis Allen']
61125,[b'Anders Engstr\xc3\xb6m']
85435,[b'Stephan Elliott']
79995,[b'Julie Gavras']
12255,[b'Sidney J. Furie']
83723,[b'Jerry Jameson']
49014,[b'David Cronenberg']
68472,[b'Brian Miller']
72358,[b'Brian Robbins']
72334,"[b'Alastair Fothergill', b'Mark Linfield']"
201703,[b'Richard A. Colla']
84332,[b'Colin Trevorrow']
80321,"[b'Conrad Vernon', b'Eric Darnell', b'Tom McGrath']"
71326,[b'Carl Lindbergh']
109018,[b'Richard Thorpe']
64456,[b'Joseph Losey']
65421,[b'Kenneth Anger']
43337,[b'Kenneth Anger']
68818,[b'Mateo Gil']
84355,[b'Lynn Shelton']
20847,[b'Rashid Nugmanov']
48210,[b'Theo Angelopoulos']
39144,[b'Daisuke Nishio']
39145,[b'Daisuke Nishio']
22855,[b'Sam Liu']
55215,[b'Mike Disa']
56191,[b'Tetsuro Amino']
48393,[b'Miguel \xc3\x81ngel Vivas']
66956,[b'Jean Delannoy']
46469,"[b'Jack Lewis', b'John Greyson']"
116776,[b'Kazuhisa Takenouchi']
39100,[b'Daisuke Nishio']
62177,"[b'Brenda Chapman', b'Mark Andrews', b'Steve Purcell']"
13313,[b'Andrew Knight']
63193,[b'Peter Werner']
379689,"[b'Jossi Wieler', b'Sergio Morabito', b'J\xc3\xa1nos Darvas']"
52462,[b'D. Stevens']
39101,[b'Daisuke Nishio']
13761,"[b'Bradley Raymond', b'Tom Ellery']"
86467,"[b'Nick Ormerod', b'Declan Donnellan']"
76494,[b'Kirk Jones']
81836,[b'Woody Allen']
212622,[b'Howard Morris']
72331,[b'Timur Bekmambetov']
3556,[b'Burt Balaban']
42621,[b'James Goldstone']
89874,[b'Bess Kargman']
44877,"[b'Noel Clarke', b'Mark Davis']"
195056,[b'Andy Warhol']
81115,[b'James Flood']
68684,[b'Joseph Kahn']
27550,[b'Maria Blom']
92352,[b'Joe May']
173891,[b'George B. Seitz']
18150,[b'Benson Lee']
96399,[b'Dean Wright']
40171,[b'Dong-hun Choi']
34494,[b'Federico Moccia']
86157,[b'Semyon Aranovich']
154115,[b'Herman Yau']
80585,[b'Adam Shankman']
88005,[b'Lorene Scafaria']
13042,[b'Doug Sweetland']
13932,[b'Brad Bird']
29860,[b'Jack Starrett']
48747,[b'David Wickes']
13062,"[b'Bud Luckey', b'Roger Gould']"
13933,"[b'Andrew Jimenez', b'Mark Andrews']"
44095,[]
28380,[b'Denny Harris']
72105,[b'Seth MacFarlane']
100046,[b'Lee Kirk']
13927,[b'John Lasseter']
77930,[b'Steven Soderbergh']
67619,[b'Chris Paine']
39103,[b'Daisuke Nishio']
24752,[]
52639,[b'Henry Cass']
151168,[b'Robbins Barstow']
171108,[]
26974,[b'Shin Sang-ok']
24729,[b'Dick Lowry']
83770,[b'Walter Salles']
50590,[b'Jonathan Segal']
105795,[b'Bob Hercules']
39104,"[b'Daisuke Nishio', b'Kazuhito Kikuchi']"
34433,[b'Shigeyasu Yamauchi']
78999,[b'Koji Masutani']
76333,[b'Nacho Vigalondo']
95516,[b'Hadi Hajaig']
1930,[b'Marc Webb']
378452,[b'David Giles']
39105,[]
148811,[b'Jonas Mekas']
21506,[b'K\xc3\xb4ji Shiraishi']
86985,[b'Christian E. Christiansen']
38728,[b'Takashi Nomura']
42226,[b'Volker Schl\xc3\xb6ndorff']
23823,"[b""Declan O'Brien""]"
16624,[b'William K.L. Dickson ']
57800,"[b'Steve Martino', b'Mike Thurmeier']"
84175,[b'Benh Zeitlin']
46223,[b'Val Guest']
173580,[b'Cecil B. DeMille']
61111,[b'Mihalis Kakogiannis']
98548,[b'Alex Kurtzman']
86664,[b'K\xc3\xb4 Nakahira']
71722,[b'Takumi Furukawa']
264393,[b'Yoshishige Yoshida']
131653,[b'Nikos Nikolaidis']
200281,[b'Rub\xc3\xa9n Mendoza']
99934,[b'George W. Hill']
82525,[b'Oliver Stone']
25913,[b'Phil Weinstein']
104997,[b'Petri Kotwica']
155288,[b'Lucien F\xc3\xb6rstner']
16059,[b'Gert Fredholm']
52311,[b'John Erman']
86980,[b'Staffan Lindberg']
208988,"[b'Ken Burns', b'Lynn Novick']"
57346,[b'Ken Burns']
66025,[b'Qasim Basir']
105567,[b'Cameron Crowe']
11680,"[b'Louis de Fun\xc3\xa8s', b'Jean Girault']"
5965,[b'James Seale']
31218,[b'Nick Love']
13926,[b'John Lasseter']
40770,[b'Kerry Beyer']
75810,[b'Curtis Crawford']
59706,[b'William Nigh']
13929,[b'Jan Pinkava']
96534,[b'Stefan C. Schaefer']
60003,[b'Marc S. Grenier']
103370,[b'Tyler Perry']
32050,[b'Don Siegel']
62289,[b'Craig Singer']
80468,[b'Jack Perez']
51794,[b'Mahsun K\xc4\xb1rm\xc4\xb1z\xc4\xb1g\xc3\xbcl']
53804,[b'Anees Bazmee']
31680,[b'Joe Ma Wai-Ho']
83191,[b'Steve Barron']
80035,[b'Akiva Schaffer']
65997,[b'Vincent Lannoo']
57215,[b'Jack Nicholson']
193976,[b'Michael Kruzan']
276165,[]
93676,[b'Roberto Faenza']
84165,[b'Julie Delpy']
45945,[b'Chris Petit']
50053,[b'Trey Stokes']
279159,[b'Kim Ki-young']
183386,[b'Jon Moritsugu']
44125,[b'Aluizio Abranches']
43580,[b'Hawley Pratt']
61015,[]
73567,[b'William Friedkin']
172214,[b'Lothar Mendes']
82877,[]
44251,[b'Shigeyasu Yamauchi']
50388,[b'Kazuyoshi Katayama']
19575,[b'Craig Carlisle']
39106,[b'Yoshihiro Ueda']
39107,[]
55184,[b'Teuvo Tulio']
148807,[b'Jonas Mekas']
14863,[b'Don E. FauntLeRoy']
86593,[b'Dexter Fletcher']
72843,[b'Alexandre Rockwell']
78571,[b'Paul Weitz']
43852,[b'Zoltan Korda']
43858,"[b'Robert J. Flaherty', b'Zoltan Korda']"
101325,[b'Lawrence Roeck']
102431,[b'Don McBrearty']
16716,[b'David Hugh Jones']
52906,[b'Vincente Minnelli']
61539,[b'Sebasti\xc3\xa1n Cordero']
13928,[b'John Lasseter']
13930,[b'Ralph Eggleston']
103332,"[b'Jonathan Dayton', b'Valerie Faris']"
64635,[b'Len Wiseman']
25048,[b'Shane Meadows']
73943,[b'Randall Cole']
55680,[b'Stephen T. Kay']
75229,[b'P\xc3\xa5l Sletaune']
22059,[b'Oley Sassone']
65035,[b'Giles Foster']
32171,[b'Masayuki Ochiai']
103747,[b'Ken Loach']
75446,[b'Peter Byck']
28465,[b'Keoni Waxman']
56909,[b'Paolo Genovese']
37545,[b'Alby Falzon']
39108,[]
39323,[b'Mitsuo Hashimoto']
73335,[]
34125,[b'Ted Nicolaou']
8736,[b'Olivier Van Hoofstadt']
16130,"[b'Michel Hazanavicius', b'Dominique Mezerette']"
109459,[b'Daniel Stamm']
320917,[b'Kristian Pithie']
35402,[b'Dolph Lundgren']
80410,[b'Uwe Boll']
51365,[b'Anno Saul']
39324,[]
18095,[b'Osamu Kasai']
94570,[b'William Heise']
76696,[b'Gustavo Taretto']
68143,[b'Gordon Douglas']
102630,[b'Eduardo Rodr\xc3\xadguez']
122924,[b'William Kaufman']
18443,[b'Jeffery Scott Lando']
155341,[b'Michael Mfume']
38256,[b'Gabe Ib\xc3\xa1\xc3\xb1ez']
58159,[b'Wilfred Jackson']
49084,[b'Quentin Dupieux']
81436,[b'Harry Winer']
105978,[b'Jonathan Demme']
94548,[b'Bill Rebane']
100683,[b'John Hyams']
59296,[b'Dermot Mulroney']
13676,[b'Peggy Holmes']
85593,[b'Suzan Beraza']
37724,[b'Sam Mendes']
131997,[b'Nikos Nikolaidis']
58383,[b'Francesco Rosi']
77287,[b'James Ivory']
20106,[b'Eric Lartigau']
21145,"[b'Beno\xc3\xaet Del\xc3\xa9pine', b'Gustave de Kervern']"
63988,[b'Aaron Norris']
77953,[b'Jay Roach']
116019,[b'Claes Olsson']
85414,[b'Gabe Torres']
82696,[b'David Frankel']
24410,[b'Shimako Sato']
70872,[b'Koji Shima']
38202,[b'Michael Preece']
36996,[b'Eric Norris']
84327,[b'Lauren Greenfield']
118984,[b'Pauline Chan']
20499,[b'William Tannen']
100910,[b'Edward Dmytryk']
45792,[b'Gregg Champion']
8266,"[b'Serge Boutleroff', b'Jean-Paul Salom\xc3\xa9']"
314070,"[b'Spencer Gordon Bennet', b'Wallace Grissell']"
51190,[b'Marja Pyykk\xc3\xb6']
50090,[b'Jang Hoon']
77068,[b'Marko M\xc3\xa4kilaakso']
46888,[b'Jamie Johnson']
49958,[b'Josh Reed']
32327,[b'Hans Richter']
50696,[b'Sh\xc3\xb4hei Imamura']
133523,[b'Nikos Nikolaidis']
43121,[b'Hiroshi Inagaki']
